Transaction_ID,Date,Entity_ID,Item_ID,Customer_ID,Employee_ID,Channel_ID,Units_Sold,Revenue
105126,2024-07-23,102,2026,10995,548,3,21,33954.77
105127,2024-07-23,110,2031,10653,531,1,1,584.21
105128,2024-07-23,124,2010,10905,527,1,3,1774.34
105129,2024-07-23,116,2028,10017,529,3,3,5341.46
105130,2024-07-23,119,2040,10607,501,1,1,266.62
105131,2024-07-23,131,2032,10746,527,1,12,9056.13
105132,2024-07-23,111,2027,10940,532,2,12,20679.04
105133,2024-07-23,106,2027,10301,511,2,27,46225.79
105134,2024-07-24,106,2020,10088,535,2,6,5572.47
105135,2024-07-24,132,2027,10810,502,1,15,26851.14
105136,2024-07-24,139,2027,10563,546,2,33,61266.92
105137,2024-07-24,113,2026,10245,501,1,18,28920.87
105138,2024-07-24,103,2028,10467,506,3,5,9025.83
105139,2024-07-24,135,2021,10442,507,2,1,983.76
105140,2024-07-24,138,2007,10113,502,3,6,2788.54
105141,2024-07-25,117,2026,10442,502,1,27,40377.26
105142,2024-07-25,103,2018,10926,547,1,44,72494.55
105143,2024-07-25,134,2018,10901,505,3,41,63413.9
105144,2024-07-25,112,2002,10008,513,3,3,3761.66
105145,2024-07-26,124,2018,10549,519,3,43,72649.68
105146,2024-07-26,106,2031,10559,519,3,2,1215.46
105147,2024-07-26,111,2026,10100,547,2,56,86053.25
105148,2024-07-26,127,2001,10345,501,3,1,1914.78
105149,2024-07-26,124,2025,10685,535,2,5,2124.41
105150,2024-07-26,118,2018,10753,518,3,47,76132.66
105151,2024-07-26,127,2025,10901,549,3,4,1612.0
105152,2024-07-26,121,2018,10481,532,2,25,38815.97
105153,2024-07-26,134,2038,10703,532,1,3,4366.25
105154,2024-07-27,133,2002,10342,508,1,9,10491.76
105155,2024-07-27,118,2027,10943,511,1,35,61929.75
105156,2024-07-27,103,2032,10234,520,1,8,5866.45
105157,2024-07-27,124,2039,10793,508,2,10,1968.55
105158,2024-07-27,101,2012,10235,528,1,2,1507.54
105159,2024-07-27,106,2026,10126,521,2,71,109547.25
105160,2024-07-27,119,2002,10690,538,2,9,10718.99
105161,2024-07-27,122,2026,10477,538,2,56,88359.93
105162,2024-07-27,108,2007,10685,506,2,16,7341.85
105163,2024-07-28,105,2032,10372,502,2,8,6227.36
105164,2024-07-28,109,2007,10120,510,3,8,3857.5
105165,2024-07-28,121,2026,10542,542,2,47,71436.84
105166,2024-07-28,128,2026,10560,509,1,48,74208.48
105167,2024-07-28,104,2039,10179,503,2,10,1966.11
105168,2024-07-28,124,2026,10094,502,1,20,29709.92
105169,2024-07-28,108,2018,10567,536,2,22,34796.9
105170,2024-07-28,117,2016,10748,508,1,6,2242.73
105171,2024-07-28,134,2008,10951,509,2,1,403.03
105172,2024-07-28,120,2027,10302,526,3,17,31685.32
105173,2024-07-29,116,2027,10799,534,1,26,44761.11
105174,2024-07-29,110,2026,10418,548,1,23,34344.21
105175,2024-07-29,134,2002,10860,530,2,14,17318.14
105176,2024-07-29,110,2027,10586,538,1,25,44242.26
105177,2024-07-29,130,2026,10452,508,2,53,80066.69
105178,2024-07-29,130,2039,10417,503,3,10,1979.15
105179,2024-07-30,125,2026,10824,511,3,51,77564.52
105180,2024-07-30,107,2018,10954,525,2,37,60556.9
105181,2024-07-30,120,2018,10122,505,2,46,74113.53
105182,2024-07-30,117,2012,10057,512,3,2,1506.79
105183,2024-07-30,103,2027,10785,530,1,39,71513.24
105184,2024-07-30,140,2027,10139,527,1,32,58059.06
105185,2024-07-31,136,2015,10199,543,1,9,1261.74
105186,2024-07-31,126,2011,10721,505,3,6,1860.15
105187,2024-07-31,110,2007,10988,520,2,7,3275.82
105188,2024-07-31,134,2036,10785,521,3,18,8017.62
105189,2024-07-31,114,2016,10361,503,1,6,2364.15
105190,2024-07-31,108,2018,10650,541,2,51,81262.55
105191,2024-08-01,127,2018,10410,550,2,44,69857.79
105192,2024-08-01,110,2019,10646,544,1,1,245.97
105193,2024-08-01,115,2027,10849,504,2,41,73314.61
105194,2024-08-01,137,2033,10528,524,1,1,1097.57
105195,2024-08-01,122,2013,10615,507,3,1,1527.34
105196,2024-08-01,131,2027,10243,524,2,30,53465.62
105197,2024-08-01,102,2018,10090,511,1,39,64847.96
105198,2024-08-01,131,2039,10516,502,1,5,965.2
105199,2024-08-01,114,2018,10062,544,3,41,69150.84
105200,2024-08-01,110,2001,10212,541,2,2,3617.3
105201,2024-08-02,130,2026,10248,506,2,45,67996.92
105202,2024-08-02,136,2011,10704,507,2,2,651.38
105203,2024-08-02,140,2002,10497,538,2,9,11141.37
105204,2024-08-02,115,2027,10056,518,3,36,63135.39
105205,2024-08-02,114,2027,10459,545,3,47,88043.94
105206,2024-08-02,131,2024,10919,509,2,2,2091.96
105207,2024-08-02,129,2027,10289,528,1,44,78234.97
105208,2024-08-02,127,2026,10543,519,2,44,71955.96
105209,2024-08-02,121,2026,10903,504,2,82,127735.63
105210,2024-08-02,109,2026,10470,504,1,77,121553.63
105211,2024-08-02,120,2027,10389,513,2,15,27018.12
105212,2024-08-03,135,2015,10421,528,1,7,948.4
105213,2024-08-03,115,2018,10513,511,3,39,66530.81
105214,2024-08-03,124,2020,10710,502,1,3,2603.89
105215,2024-08-03,116,2020,10557,506,3,7,6663.31
105216,2024-08-03,136,2027,10559,512,2,52,92989.44
105217,2024-08-03,111,2018,10964,540,1,50,78776.5
105218,2024-08-03,108,2011,10734,537,1,6,1867.65
105219,2024-08-03,103,2018,10798,524,2,44,72657.08
105220,2024-08-03,119,2015,10081,509,3,5,714.76
105221,2024-08-03,103,2027,10444,526,1,15,27982.89
105222,2024-08-04,136,2025,10792,504,1,7,2794.38
105223,2024-08-04,125,2027,10287,541,2,31,55242.56
105224,2024-08-04,136,2019,10284,544,3,2,502.62
105225,2024-08-04,111,2036,10941,504,2,15,6507.81
105226,2024-08-04,116,2039,10491,549,1,12,2318.59
105227,2024-08-04,117,2027,10388,534,2,34,59706.12
105228,2024-08-04,124,2032,10701,522,2,15,11589.54
105229,2024-08-04,117,2026,10551,513,3,27,41580.64
105230,2024-08-04,120,2038,10595,515,3,4,5963.75
105231,2024-08-04,122,2032,10408,540,2,13,9377.6
105232,2024-08-05,106,2040,10327,538,2,2,556.37
105233,2024-08-05,107,2026,10942,541,2,47,76550.87
105234,2024-08-05,114,2028,10949,543,1,8,15185.05
105235,2024-08-05,111,2026,10176,544,3,54,80649.91
105236,2024-08-05,112,2018,10521,502,1,20,32955.65
105237,2024-08-05,105,2018,10790,502,3,17,27804.18
105238,2024-08-05,105,2036,10383,543,3,17,7309.08
105239,2024-08-05,120,2005,10258,508,1,5,7395.03
105240,2024-08-05,115,2026,10347,538,1,40,64261.42
105241,2024-08-05,126,2018,10272,518,2,52,85808.49
105242,2024-08-06,133,2018,10261,529,3,19,31648.38
105243,2024-08-06,130,2036,10396,511,3,9,3812.32
105244,2024-08-06,124,2032,10692,506,3,12,9315.81
105245,2024-08-06,123,2026,10154,509,2,45,71425.34
105246,2024-08-06,109,2018,10527,522,3,42,68072.22
105247,2024-08-06,103,2025,10067,546,3,5,1987.09
105248,2024-08-06,136,2018,10841,525,1,36,59605.82
105249,2024-08-06,107,2018,10699,531,1,23,35889.8
105250,2024-08-06,122,2007,10348,521,2,21,9568.36
105251,2024-08-06,114,2026,10935,538,3,41,64473.21
105252,2024-08-07,129,2018,10063,519,2,48,79188.24
105253,2024-08-07,116,2027,10356,510,1,15,25611.14
105254,2024-08-07,134,2018,10281,546,3,47,72668.23
105255,2024-08-07,110,2020,10041,537,3,9,7854.49
105256,2024-08-07,107,2005,10540,512,2,8,11746.97
105257,2024-08-07,125,2040,10367,519,3,2,553.69
105258,2024-08-08,127,2026,10277,502,3,20,31558.47
105259,2024-08-08,115,2002,10221,515,1,4,4918.35
105260,2024-08-08,132,2026,10729,538,2,50,74434.86
105261,2024-08-08,128,2033,10734,508,1,1,1071.69
105262,2024-08-08,109,2027,10061,546,2,30,55046.38
105263,2024-08-08,107,2027,10103,535,1,27,49143.83
105264,2024-08-08,116,2010,10185,538,2,3,1840.87
105265,2024-08-08,126,2026,10907,543,3,79,117404.62
105266,2024-08-08,135,2027,10147,530,3,37,65826.03
105267,2024-08-09,117,2026,10075,509,2,45,68474.5
105268,2024-08-09,123,2036,10473,530,2,17,7575.55
105269,2024-08-09,108,2018,10001,549,2,41,68830.49
105270,2024-08-09,102,2016,10416,519,2,4,1528.58
105271,2024-08-10,131,2033,10469,529,3,1,1097.31
105272,2024-08-10,132,2026,10365,502,2,20,30511.44
105273,2024-08-10,129,2001,10845,528,3,3,5476.42
105274,2024-08-10,103,2018,10674,508,3,52,83467.61
105275,2024-08-10,108,2032,10017,525,2,13,9857.42
105276,2024-08-10,102,2002,10510,510,3,5,6186.06
105277,2024-08-10,131,2001,10755,522,2,3,5659.2
105278,2024-08-10,137,2018,10439,535,3,39,66368.96
105279,2024-08-10,120,2036,10879,542,2,11,5018.54
105280,2024-08-10,129,2036,10531,524,2,12,5440.99
105281,2024-08-11,117,2026,10842,526,1,24,37223.47
105282,2024-08-11,110,2026,10938,531,1,26,41586.58
105283,2024-08-11,122,2018,10059,523,2,21,35610.86
105284,2024-08-11,106,2018,10713,502,1,23,38286.71
105285,2024-08-11,134,2032,10115,539,3,5,3656.37
105286,2024-08-11,131,2007,10203,533,2,8,3551.64
105287,2024-08-11,112,2026,10806,524,2,50,81624.79
105288,2024-08-11,112,2026,10543,512,2,66,108099.27
105289,2024-08-11,116,2007,10194,537,1,13,6148.8
105290,2024-08-11,125,2026,10472,509,1,44,67415.77
105291,2024-08-12,122,2026,10106,544,3,47,76045.11
105292,2024-08-12,127,2027,10879,543,1,38,71263.29
105293,2024-08-12,124,2016,10965,544,1,6,2293.48
105294,2024-08-12,112,2018,10818,503,3,43,68601.09
105295,2024-08-12,118,2026,10126,544,2,38,58762.54
105296,2024-08-12,116,2039,10414,523,2,5,928.66
105297,2024-08-12,104,2015,10615,524,3,6,845.52
105298,2024-08-12,112,2039,10675,533,1,4,766.6
105299,2024-08-12,133,2027,10510,530,3,39,72656.48
105300,2024-08-12,122,2032,10501,538,3,13,9467.62
105301,2024-08-12,118,2007,10827,543,2,23,10147.33
105302,2024-08-13,133,2018,10121,502,1,22,36620.38
105303,2024-08-13,127,2005,10752,540,2,5,6797.8
105304,2024-08-13,119,2018,10913,522,2,52,84940.69
105305,2024-08-13,114,2039,10607,511,3,9,1690.35
105306,2024-08-13,125,2007,10962,512,2,24,11259.03
105307,2024-08-13,134,2026,10208,519,2,40,60553.59
105308,2024-08-14,124,2001,10661,520,2,1,1903.36
105309,2024-08-14,138,2027,10350,509,1,28,49403.52
105310,2024-08-14,123,2014,10820,543,1,2,2037.21
105311,2024-08-14,105,2008,10193,518,2,1,411.33
105312,2024-08-14,136,2018,10654,541,3,42,65438.89
105313,2024-08-14,124,2027,10784,547,3,30,56194.2
105314,2024-08-14,136,2007,10823,518,2,15,7153.58
105315,2024-08-14,105,2016,10393,540,1,5,1989.43
105316,2024-08-14,139,2001,10497,536,3,1,1815.93
105317,2024-08-14,106,2039,10392,527,3,9,1659.07
105318,2024-08-14,136,2026,10713,513,1,23,35392.92
105319,2024-08-14,104,2027,10674,547,1,29,52633.04
105320,2024-08-15,110,2026,10109,508,3,50,76055.01
105321,2024-08-15,101,2010,10929,548,2,1,620.04
105322,2024-08-15,121,2026,10470,543,3,64,100963.0
105323,2024-08-15,140,2009,10350,523,1,1,1035.62
105324,2024-08-15,139,2018,10775,513,1,24,40073.25
105325,2024-08-15,137,2026,10722,507,1,26,42357.01
105326,2024-08-16,103,2026,10149,550,1,39,61732.08
105327,2024-08-16,131,2007,10256,540,2,16,7756.48
105328,2024-08-16,127,2002,10389,502,3,5,5930.52
105329,2024-08-16,117,2029,10199,503,1,1,411.98
105330,2024-08-16,123,2027,10908,542,1,26,45465.94
105331,2024-08-16,113,2007,10443,539,1,6,2825.23
105332,2024-08-16,127,2008,10849,523,3,1,410.97
105333,2024-08-16,120,2036,10186,507,1,5,2134.18
105334,2024-08-16,113,2027,10344,504,3,44,78210.16
105335,2024-08-17,124,2040,10677,508,2,2,542.72
105336,2024-08-17,103,2018,10108,532,1,18,30586.31
105337,2024-08-17,110,2026,10595,519,2,47,72004.85
105338,2024-08-17,101,2016,10813,512,3,9,3332.49
105339,2024-08-17,113,2026,10080,510,2,20,31424.84
105340,2024-08-17,114,2007,10253,514,1,16,7145.47
105341,2024-08-17,133,2008,10025,527,2,1,407.32
105342,2024-08-17,102,2006,10283,544,2,1,1977.29
105343,2024-08-17,102,2027,10563,521,2,49,91802.55
105344,2024-08-17,139,2026,10887,520,2,20,32444.63
105345,2024-08-18,131,2026,10938,504,2,82,132369.63
105346,2024-08-18,104,2036,10620,519,3,11,4755.98
105347,2024-08-18,134,2027,10967,529,3,12,22376.15
105348,2024-08-18,119,2024,10238,507,1,1,1087.05
105349,2024-08-18,137,2039,10938,533,3,5,964.33
105350,2024-08-18,109,2024,10316,508,3,2,2141.64
105351,2024-08-18,124,2007,10840,511,1,12,5532.43
105352,2024-08-18,113,2040,10463,533,3,1,266.66
105353,2024-08-18,130,2002,10698,525,1,8,9688.96
105354,2024-08-18,119,2026,10592,533,1,21,33788.72
105355,2024-08-18,110,2018,10840,536,3,17,26996.8
105356,2024-08-19,114,2026,10996,526,2,22,34823.96
105357,2024-08-19,140,2026,10608,536,1,22,34524.95
105358,2024-08-19,120,2016,10382,511,2,5,1990.24
105359,2024-08-19,104,2026,10465,530,1,77,123155.88
105360,2024-08-19,138,2027,10996,533,3,14,24767.87
105361,2024-08-19,139,2018,10150,510,2,19,31084.7
105362,2024-08-19,105,2018,10352,529,1,21,35550.12
105363,2024-08-19,132,2018,10442,525,3,36,56934.93
105364,2024-08-19,106,2032,10395,532,2,8,5944.79
105365,2024-08-20,114,2027,10365,504,3,38,66274.64
105366,2024-08-20,106,2033,10006,539,3,1,1098.96
105367,2024-08-20,114,2011,10534,534,2,5,1538.87
105368,2024-08-20,112,2007,10974,522,1,16,7703.12
105369,2024-08-20,127,2007,10220,513,1,6,2917.14
105370,2024-08-20,126,2011,10871,536,3,2,648.37
105371,2024-08-20,112,2026,10012,506,1,56,87888.69
105372,2024-08-20,108,2039,10795,517,2,11,2231.27
105373,2024-08-20,110,2018,10385,526,2,22,35390.1
105374,2024-08-20,116,2039,10704,524,3,12,2356.19
105375,2024-08-21,126,2002,10458,509,3,9,11322.4
105376,2024-08-21,108,2038,10225,502,2,3,4415.53
105377,2024-08-21,129,2013,10336,520,2,1,1536.97
105378,2024-08-21,120,2036,10167,527,3,11,4957.32
105379,2024-08-21,117,2005,10316,506,3,5,6986.36
105380,2024-08-21,119,2038,10116,550,2,8,12172.56
105381,2024-08-21,117,2015,10838,527,3,5,731.12
105382,2024-08-21,139,2018,10950,524,1,46,75140.43
105383,2024-08-21,101,2026,10921,515,2,19,28322.26
105384,2024-08-21,129,2018,10498,548,2,24,40802.0
105385,2024-08-21,114,2027,10148,533,3,17,31508.47
105386,2024-08-21,117,2039,10036,542,3,9,1679.19
105387,2024-08-22,113,2026,10407,510,2,22,34786.34
105388,2024-08-22,129,2027,10976,521,3,50,88046.04
105389,2024-08-22,134,2007,10385,506,1,12,5473.53
105390,2024-08-22,127,2026,10757,530,3,72,113294.59
105391,2024-08-22,133,2023,10990,523,2,1,1369.41
105392,2024-08-22,129,2036,10411,536,3,6,2493.85
105393,2024-08-22,137,2018,10308,546,2,41,64350.51
105394,2024-08-23,139,2027,10642,549,1,30,55987.88
105395,2024-08-23,119,2016,10240,503,2,5,1909.04
105396,2024-08-23,124,2018,10917,526,1,20,32493.58
105397,2024-08-23,114,2018,10905,534,1,36,60528.07
105398,2024-08-23,137,2018,10367,530,1,57,89246.97
105399,2024-08-23,105,2018,10856,518,1,41,68090.41
105400,2024-08-23,124,2005,10304,517,1,5,7154.45
105401,2024-08-23,134,2032,10617,545,3,23,17548.96
105402,2024-08-23,131,2005,10167,542,1,5,7278.18
105403,2024-08-23,130,2036,10554,521,3,13,5775.58
105404,2024-08-23,109,2007,10967,524,3,15,7207.8
105405,2024-08-23,127,2005,10766,504,3,8,11498.09
105406,2024-08-23,128,2026,10862,549,2,55,85063.84
105407,2024-08-24,126,2026,10301,548,2,24,36334.44
105408,2024-08-24,118,2026,10898,525,1,47,72222.3
105409,2024-08-24,136,2026,10972,524,3,43,69606.07
105410,2024-08-24,108,2018,10205,546,2,39,62383.35
105411,2024-08-24,118,2027,10195,527,3,27,50789.3
105412,2024-08-24,120,2026,10171,531,2,22,34712.85
105413,2024-08-24,132,2018,10762,547,3,38,63734.12
105414,2024-08-24,129,2032,10616,535,2,16,11911.97
105415,2024-08-25,118,2027,10875,520,1,17,30969.36
105416,2024-08-25,107,2018,10402,516,1,47,80163.09
105417,2024-08-25,101,2032,10039,531,1,5,3725.1
105418,2024-08-25,128,2038,10748,507,3,3,4308.57
105419,2024-08-25,133,2026,10646,518,1,49,77635.4
105420,2024-08-25,104,2015,10252,508,1,6,875.25
105421,2024-08-25,120,2036,10682,527,2,8,3327.21
105422,2024-08-25,136,2013,10948,514,2,3,4976.62
105423,2024-08-26,131,2003,10283,518,2,1,355.58
105424,2024-08-26,138,2018,10207,501,1,19,31819.1
105425,2024-08-26,128,2027,10500,531,2,15,25882.63
105426,2024-08-26,103,2038,10143,520,2,3,4320.99
105427,2024-08-26,106,2026,10019,506,1,42,68690.35
105428,2024-08-26,123,2039,10702,545,2,16,3038.17
105429,2024-08-26,107,2007,10576,501,3,7,3219.49
105430,2024-08-26,136,2005,10742,519,2,6,8391.84
105431,2024-08-27,101,2026,10819,539,3,20,31121.56
105432,2024-08-27,106,2039,10687,527,2,10,1873.86
105433,2024-08-27,124,2026,10825,516,2,55,85930.96
105434,2024-08-27,137,2005,10020,514,3,6,8407.06
105435,2024-08-27,136,2016,10788,534,1,6,2364.23
105436,2024-08-27,124,2018,10850,507,3,24,38593.81
105437,2024-08-27,138,2018,10448,520,1,21,35145.52
105438,2024-08-27,129,2002,10226,531,2,5,6171.26
105439,2024-08-27,137,2036,10743,522,1,11,5006.54
105440,2024-08-27,132,2026,10101,520,1,25,40237.21
105441,2024-08-27,125,2027,10739,515,3,16,29855.37
105442,2024-08-28,110,2005,10294,525,1,6,8602.0
105443,2024-08-28,135,2005,10550,546,1,6,8934.74
105444,2024-08-28,125,2026,10065,501,3,19,28634.99
105445,2024-08-28,127,2036,10499,517,1,11,4607.24
105446,2024-08-28,132,2026,10076,516,1,52,81383.22
105447,2024-08-28,112,2036,10901,537,3,8,3609.99
105448,2024-08-28,104,2031,10704,521,3,4,2249.34
105449,2024-08-28,126,2007,10635,527,3,17,8257.64
105450,2024-08-28,103,2015,10125,535,1,4,542.37
105451,2024-08-28,117,2026,10027,524,2,48,76491.74
105452,2024-08-28,109,2020,10615,502,3,3,2837.08
105453,2024-08-28,129,2018,10276,546,3,40,68066.7
105454,2024-08-29,101,2020,10572,525,1,8,7381.25
105455,2024-08-29,118,2020,10680,519,2,7,6403.17
105456,2024-08-29,120,2036,10083,545,2,15,6286.81
105457,2024-08-29,134,2007,10486,513,1,7,3092.03
105458,2024-08-29,128,2018,10463,529,3,22,37509.66
105459,2024-08-29,135,2026,10006,532,1,23,35092.91
105460,2024-08-29,116,2027,10969,506,2,28,48083.28
105461,2024-08-29,121,2026,10676,509,3,51,79917.34
105462,2024-08-29,113,2038,10368,501,2,4,5773.73
105463,2024-08-29,135,2028,10471,524,2,6,10924.19
105464,2024-08-30,132,2026,10714,510,2,24,36916.14
105465,2024-08-30,138,2015,10449,535,2,5,682.41
105466,2024-08-30,106,2023,10907,506,3,1,1403.72
105467,2024-08-30,138,2027,10689,548,3,15,26278.21
105468,2024-08-30,138,2032,10370,520,3,6,4495.5
105469,2024-08-30,113,2039,10340,538,1,9,1700.36
105470,2024-08-30,139,2026,10668,512,3,72,115335.1
105471,2024-08-30,113,2026,10278,503,2,45,68341.49
105472,2024-08-30,112,2002,10340,518,2,8,9847.63
105473,2024-08-30,133,2007,10815,521,3,20,9589.91
105474,2024-08-30,128,2011,10614,535,3,6,1887.88
105475,2024-08-31,103,2005,10080,537,1,5,7366.82
105476,2024-08-31,118,2018,10706,519,3,44,68628.49
105477,2024-08-31,126,2018,10793,525,1,40,62545.1
105478,2024-08-31,140,2026,10603,518,3,49,75728.58
105479,2024-08-31,102,2026,10067,540,1,45,69591.2
105480,2024-08-31,104,2026,10215,530,3,78,121958.66
105481,2024-09-01,128,2025,10416,542,3,4,1561.88
105482,2024-09-01,128,2018,10145,542,3,40,62549.88
105483,2024-09-01,125,2039,10552,534,1,9,1660.49
105484,2024-09-01,126,2007,10724,510,2,7,3395.63
105485,2024-09-01,102,2038,10286,522,1,8,11548.35
105486,2024-09-01,134,2018,10571,550,3,36,59636.89
105487,2024-09-01,130,2026,10540,504,2,82,129390.06
105488,2024-09-01,121,2007,10047,503,1,13,6167.54
105489,2024-09-01,137,2005,10237,549,1,6,8908.49
105490,2024-09-02,123,2020,10117,549,2,7,6186.39
105491,2024-09-02,133,2027,10151,528,3,53,94376.04
105492,2024-09-02,102,2018,10083,522,2,35,55933.68
105493,2024-09-02,127,2026,10057,512,3,64,95732.66
105494,2024-09-02,122,2018,10729,549,2,44,68195.21
105495,2024-09-02,134,2018,10984,513,1,20,33381.09
105496,2024-09-02,116,2036,10385,541,1,12,5049.57
105497,2024-09-02,120,2032,10220,533,1,7,4962.26
105498,2024-09-03,126,2026,10285,547,3,38,58952.66
105499,2024-09-03,116,2016,10754,519,3,6,2251.26
105500,2024-09-03,106,2013,10434,541,2,4,6049.61
105501,2024-09-03,123,2039,10320,517,3,10,1853.01
105502,2024-09-03,137,2015,10611,547,3,4,583.14
105503,2024-09-03,108,2031,10242,534,2,3,1813.37
105504,2024-09-03,106,2018,10465,504,3,76,123357.15
105505,2024-09-03,137,2039,10203,539,2,5,1003.78
105506,2024-09-03,122,2018,10549,508,3,50,83739.76
105507,2024-09-03,106,2018,10758,533,3,26,42611.47
105508,2024-09-03,132,2026,10445,501,1,23,36803.46
105509,2024-09-04,117,2039,10640,505,3,12,2428.23
105510,2024-09-04,138,2039,10135,532,2,5,976.43
105511,2024-09-04,117,2027,10858,540,2,33,59271.08
105512,2024-09-04,137,2027,10855,501,1,17,28983.91
105513,2024-09-04,123,2026,10576,535,2,47,73676.19
105514,2024-09-04,113,2027,10786,522,1,32,59230.71
105515,2024-09-05,132,2032,10541,529,3,8,6116.21
105516,2024-09-05,122,2026,10487,517,1,42,66517.87
105517,2024-09-05,107,2026,10882,530,3,66,98127.99
105518,2024-09-05,122,2026,10738,535,2,52,84624.77
105519,2024-09-05,121,2026,10572,501,1,22,34098.54
105520,2024-09-05,106,2036,10486,504,2,16,7042.02
105521,2024-09-05,114,2018,10566,509,2,36,57937.34
105522,2024-09-05,116,2015,10840,545,2,8,1103.07
105523,2024-09-05,103,2024,10661,532,2,1,1065.13
105524,2024-09-06,109,2015,10405,505,2,4,559.7
105525,2024-09-06,121,2026,10570,514,1,42,64620.63
105526,2024-09-06,130,2036,10433,526,2,5,2251.39
105527,2024-09-06,130,2026,10548,523,1,26,38762.13
105528,2024-09-06,132,2032,10657,546,1,11,7881.15
105529,2024-09-06,123,2011,10250,522,1,5,1542.79
105530,2024-09-06,103,2036,10080,527,2,8,3518.72
105531,2024-09-06,101,2026,10949,525,2,47,72725.16
105532,2024-09-06,103,2002,10015,536,1,4,4844.66
105533,2024-09-06,137,2026,10975,504,2,78,122692.46
105534,2024-09-06,107,2039,10040,532,1,4,762.34
105535,2024-09-07,103,2007,10081,509,2,15,6739.46
105536,2024-09-07,136,2026,10510,502,2,27,41332.86
105537,2024-09-07,103,2036,10307,542,1,10,4585.87
105538,2024-09-07,104,2001,10705,550,2,2,3978.29
105539,2024-09-07,131,2026,10397,539,1,18,29381.05
105540,2024-09-07,102,2025,10678,546,1,4,1562.53
105541,2024-09-07,114,2018,10970,525,2,45,70166.01
105542,2024-09-07,137,2026,10865,547,2,40,59603.41
105543,2024-09-07,131,2005,10922,510,1,3,4425.34
105544,2024-09-07,102,2027,10204,537,1,29,54582.39
105545,2024-09-07,131,2001,10211,525,1,2,3822.36
105546,2024-09-07,122,2018,10399,540,3,39,64687.55
105547,2024-09-08,110,2026,10373,529,2,26,39986.23
105548,2024-09-08,130,2018,10389,537,3,44,73442.79
105549,2024-09-08,133,2018,10258,505,1,44,72660.68
105550,2024-09-08,119,2032,10115,514,3,14,10743.9
105551,2024-09-08,125,2038,10334,533,1,4,5884.01
105552,2024-09-08,101,2034,10349,527,3,1,1564.61
105553,2024-09-08,132,2026,10233,505,3,40,62288.42
105554,2024-09-09,125,2036,10509,544,2,11,4716.67
105555,2024-09-09,117,2038,10449,515,2,4,5998.21
105556,2024-09-09,114,2018,10077,503,3,36,56410.26
105557,2024-09-09,113,2018,10828,501,1,22,35170.71
105558,2024-09-09,138,2007,10608,524,2,12,5293.26
105559,2024-09-09,139,2025,10098,512,3,7,2960.56
105560,2024-09-09,102,2038,10568,545,1,13,18944.44
105561,2024-09-09,132,2026,10630,514,2,47,75393.3
105562,2024-09-09,132,2027,10462,542,3,33,56819.71
105563,2024-09-09,140,2007,10500,520,1,6,2698.75
105564,2024-09-09,106,2010,10631,514,1,3,1915.87
105565,2024-09-09,125,2025,10038,514,3,3,1241.74
105566,2024-09-09,103,2039,10697,545,1,19,3503.87
105567,2024-09-09,118,2018,10358,535,3,36,60907.46
105568,2024-09-09,138,2036,10242,519,1,9,4123.16
105569,2024-09-10,103,2007,10051,520,3,7,3300.35
105570,2024-09-10,105,2026,10425,542,2,44,70248.79
105571,2024-09-10,124,2026,10975,544,1,47,70678.84
105572,2024-09-10,134,2032,10127,523,3,8,6118.68
105573,2024-09-10,139,2001,10103,534,3,2,3653.38
105574,2024-09-10,124,2013,10966,501,1,1,1642.62
105575,2024-09-10,136,2016,10477,504,2,7,2675.29
105576,2024-09-10,128,2039,10229,540,3,12,2244.47
105577,2024-09-10,134,2011,10723,517,2,6,1852.54
105578,2024-09-10,116,2002,10436,526,1,4,4838.85
105579,2024-09-10,136,2026,10385,514,2,41,60835.12
105580,2024-09-10,107,2026,10085,546,1,53,86548.87
105581,2024-09-10,118,2032,10359,532,3,8,5763.73
105582,2024-09-11,106,2038,10786,536,2,3,4377.48
105583,2024-09-11,128,2026,10027,520,1,24,37863.63
105584,2024-09-11,139,2038,10860,516,3,9,13470.44
105585,2024-09-11,134,2027,10072,519,2,32,57780.06
105586,2024-09-11,129,2018,10095,545,1,74,116456.67
105587,2024-09-11,104,2038,10588,539,2,3,4400.56
105588,2024-09-11,114,2027,10426,524,3,25,44054.35
105589,2024-09-11,105,2019,10006,514,3,1,230.15
105590,2024-09-11,125,2027,10090,529,1,14,24833.51
105591,2024-09-11,139,2018,10592,542,2,48,78897.42
105592,2024-09-11,108,2007,10222,514,2,13,5791.96
105593,2024-09-11,115,2027,10595,511,3,27,46815.22
105594,2024-09-11,119,2032,10594,511,2,16,11426.84
105595,2024-09-11,111,2027,10152,547,2,34,57953.02
105596,2024-09-11,120,2016,10557,540,2,6,2392.03
105597,2024-09-11,136,2039,10212,524,1,9,1805.06
105598,2024-09-11,118,2002,10583,522,3,8,9474.63
105599,2024-09-12,114,2018,10263,549,1,43,70460.79
105600,2024-09-12,138,2018,10912,521,3,66,110552.67
105601,2024-09-12,125,2003,10382,506,1,1,349.28
105602,2024-09-12,116,2018,10570,514,1,37,61600.18
105603,2024-09-12,118,2026,10057,509,1,44,71216.09
105604,2024-09-12,101,2036,10426,535,2,10,4369.41
105605,2024-09-12,140,2039,10623,544,3,8,1612.22
105606,2024-09-12,101,2031,10142,536,1,1,562.21
105607,2024-09-12,101,2025,10568,525,2,3,1279.38
